Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2025-08-16,Panaji,Goa,26.4,23.5,24.9,93.625,30.6,20.6,100,Moderate,997.4208333333332,99.58333333333333
2025-08-17,Panaji,Goa,26.1,23.8,24.8,92.83333333333333,48.3,25.0,100,Moderate,997.375,100.0
2025-08-18,Panaji,Goa,25.5,24.0,24.6,94.25,62.4,26.5,100,Moderate,999.7624999999999,100.0
2025-08-19,Panaji,Goa,25.7,24.2,24.8,93.54166666666667,76.9,27.8,100,Moderate,999.9291666666667,100.0
2025-08-20,Panaji,Goa,27.3,23.6,25.3,90.58333333333333,47.8,26.4,100,Moderate,1000.1666666666666,93.16666666666667
2025-08-21,Panaji,Goa,28.4,24.1,25.9,87.70833333333333,9.3,19.1,100,Moderate,1002.3833333333333,83.66666666666667
2025-08-22,Panaji,Goa,28.1,23.9,25.6,88.91666666666667,4.8,18.9,100,Moderate,1002.65,97.08333333333333
2025-08-23,Panaji,Goa,27.1,23.7,25.4,89.58333333333333,4.3,15.5,100,Moderate,1002.0375,92.95833333333333
2025-08-24,Panaji,Goa,28.0,24.6,26.1,86.625,4.4,19.5,100,Moderate,1002.7333333333332,75.41666666666667
2025-08-25,Panaji,Goa,28.2,24.5,26.3,82.91666666666667,4.3,22.5,100,Moderate,1001.8166666666666,63.083333333333336
2025-08-26,Panaji,Goa,26.7,23.9,25.0,91.54166666666667,35.8,21.9,100,Moderate,1001.3874999999999,92.95833333333333
2025-08-27,Panaji,Goa,26.1,24.0,25.0,93.08333333333333,55.1,25.6,100,Moderate,999.975,99.625
2025-08-28,Panaji,Goa,26.5,23.9,24.8,93.625,36.9,18.8,100,Moderate,998.9375,100.0
2025-08-29,Panaji,Goa,25.4,23.8,24.5,95.08333333333333,41.8,21.5,100,Moderate,999.5041666666666,99.5
2025-08-30,Panaji,Goa,27.6,24.2,25.8,89.04166666666667,16.1,22.3,100,Moderate,1001.1125000000001,87.33333333333333
2025-08-31,Panaji,Goa,27.5,24.5,25.8,89.16666666666667,9.4,21.9,100,Moderate,1001.4833333333332,88.875
2025-09-01,Panaji,Goa,27.8,23.9,25.6,89.625,13.3,25.1,100,Moderate,1000.2875,98.75
2025-09-02,Panaji,Goa,26.5,24.0,25.1,92.45833333333333,31.7,22.9,100,Moderate,999.6333333333333,99.25
2025-09-03,Panaji,Goa,27.2,24.5,25.7,87.91666666666667,10.0,20.0,100,Moderate,999.5708333333333,95.79166666666667
2025-09-04,Panaji,Goa,25.9,22.9,24.6,91.83333333333333,16.2,18.5,100,Moderate,1000.4666666666667,96.08333333333333
2025-09-05,Panaji,Goa,27.7,23.5,25.2,90.83333333333333,6.9,16.6,100,Moderate,1001.0666666666666,89.70833333333333
2025-09-06,Panaji,Goa,27.9,24.1,25.9,87.375,3.5,17.4,100,Moderate,1001.9250000000001,90.375
2025-09-07,Panaji,Goa,27.8,24.2,25.8,88.16666666666667,4.1,15.8,100,Moderate,1001.9916666666667,55.958333333333336
2025-09-08,Panaji,Goa,27.1,23.9,25.5,88.20833333333333,2.7,14.8,100,Moderate,1001.4458333333333,72.83333333333333
2025-09-09,Panaji,Goa,28.3,23.8,26.3,88.04166666666667,0.9,13.8,100,Moderate,1001.75,50.333333333333336
2025-09-10,Panaji,Goa,29.2,23.5,26.6,85.75,0.2,17.8,100,Moderate,1002.1041666666666,46.416666666666664
2025-09-11,Panaji,Goa,28.5,24.3,26.4,84.875,0.2,16.5,100,Moderate,1002.1708333333332,83.91666666666667
2025-09-12,Panaji,Goa,28.6,24.5,26.2,85.08333333333333,0.6,18.9,100,Moderate,1001.8416666666667,99.41666666666667
2025-09-13,Panaji,Goa,27.9,24.3,25.8,89.20833333333333,5.0,14.0,100,Moderate,1001.5500000000001,99.75
2025-09-14,Panaji,Goa,27.5,23.9,25.5,88.20833333333333,11.4,15.9,100,Moderate,1002.0166666666668,83.25
2025-09-15,Panaji,Goa,27.1,24.3,25.7,89.58333333333333,6.7,18.7,100,Moderate,1001.65,98.58333333333333
2025-09-16,Panaji,Goa,26.8,24.6,25.3,92.58333333333333,16.2,15.9,100,Moderate,1001.0958333333333,100.0
2025-09-17,Panaji,Goa,27.6,24.3,25.4,92.25,24.0,17.2,100,Moderate,1001.0583333333334,99.70833333333333
2025-09-18,Panaji,Goa,26.9,24.4,25.4,91.5,11.1,18.0,100,Moderate,1001.1999999999999,97.41666666666667
2025-09-19,Panaji,Goa,27.8,24.5,25.8,89.75,6.7,16.2,100,Moderate,1002.1541666666667,82.83333333333333
2025-09-20,Panaji,Goa,28.2,24.0,26.0,89.125,2.0,17.1,100,Moderate,1002.0291666666667,64.0
2025-09-21,Panaji,Goa,27.6,23.8,25.8,89.5,2.6,17.9,100,Moderate,1001.375,88.29166666666667
2025-09-22,Panaji,Goa,28.0,24.5,26.0,89.41666666666667,3.7,14.6,100,Moderate,1002.0708333333333,99.875
2025-09-23,Panaji,Goa,27.5,24.2,25.7,89.83333333333333,2.7,12.8,100,Moderate,1002.875,99.83333333333333
2025-09-24,Panaji,Goa,27.5,23.9,25.4,91.20833333333333,8.9,13.7,100,Moderate,1001.65,74.58333333333333
2025-09-25,Panaji,Goa,27.7,23.5,25.2,90.83333333333333,17.4,17.3,100,Moderate,1000.7958333333332,85.625
2025-09-26,Panaji,Goa,26.9,23.6,24.9,92.04166666666667,13.6,14.4,100,Moderate,1000.5333333333333,96.75
2025-09-27,Panaji,Goa,24.9,23.9,24.4,95.95833333333333,32.9,17.3,100,Moderate,1000.9541666666668,100.0
2025-09-28,Panaji,Goa,25.6,23.6,24.5,94.79166666666667,35.0,16.1,100,Moderate,999.9499999999999,99.70833333333333
2025-09-29,Panaji,Goa,27.4,23.6,25.3,91.75,30.1,21.7,100,Moderate,1000.025,88.58333333333333
2025-09-30,Panaji,Goa,26.8,23.1,24.9,91.625,9.5,15.5,100,Moderate,1000.1999999999999,85.08333333333333
2025-10-01,Panaji,Goa,27.0,23.3,24.7,93.08333333333333,28.1,19.8,100,Moderate,999.85,92.875
2025-10-02,Panaji,Goa,27.8,23.6,25.2,91.70833333333333,19.3,16.0,100,Moderate,1001.3666666666667,99.75
2025-10-03,Panaji,Goa,28.8,23.9,26.1,89.91666666666667,3.4,13.6,100,Moderate,1003.1916666666666,95.91666666666667
2025-10-04,Panaji,Goa,28.2,24.2,26.1,90.33333333333333,3.2,13.3,100,Moderate,1004.1458333333334,94.75
2025-10-05,Panaji,Goa,28.6,24.2,26.4,86.0,1.2,14.7,100,Moderate,1004.1291666666666,27.5
2025-10-06,Panaji,Goa,29.0,23.9,26.2,83.79166666666667,0.6,17.0,100,Moderate,1004.8041666666667,54.458333333333336
2025-10-07,Panaji,Goa,28.4,23.6,25.7,87.875,1.6,14.9,100,Moderate,1004.6625,52.875
2025-10-08,Panaji,Goa,29.4,24.1,26.5,88.45833333333333,0.6,18.1,100,Moderate,1003.3625000000001,63.333333333333336
2025-10-09,Panaji,Goa,30.3,24.5,26.9,87.04166666666667,3.0,12.8,100,Moderate,1003.4625,87.29166666666667
2025-10-10,Panaji,Goa,30.1,24.6,26.9,90.125,8.6,14.1,100,Moderate,1002.35,98.375
2025-10-11,Panaji,Goa,29.9,23.0,26.5,90.0,8.0,13.8,100,Moderate,1002.1916666666666,65.5
2025-10-12,Panaji,Goa,32.7,25.0,27.9,83.75,0.0,16.8,100,Moderate,1001.1,42.708333333333336
2025-10-13,Panaji,Goa,31.2,24.2,27.6,85.29166666666667,0.0,11.0,100,Moderate,1001.4958333333334,20.291666666666668
2025-10-14,Panaji,Goa,32.1,23.7,27.7,77.75,0.0,16.9,100,Moderate,999.5875,36.333333333333336
2025-10-15,Panaji,Goa,32.2,25.0,27.2,84.375,17.4,18.4,100,Moderate,999.2458333333334,92.04166666666667
2025-10-16,Panaji,Goa,32.8,25.2,28.0,84.875,4.6,17.2,100,Moderate,999.4375,89.33333333333333
2025-10-17,Panaji,Goa,32.5,25.0,28.0,86.125,0.2,17.5,100,Moderate,1000.4625000000001,82.5
2025-10-18,Panaji,Goa,32.7,25.2,28.3,78.83333333333333,0.1,16.7,100,Moderate,1000.4458333333333,76.08333333333333
2025-10-19,Panaji,Goa,31.6,25.0,27.4,87.0,22.1,15.4,100,Moderate,999.8291666666668,93.0
2025-10-20,Panaji,Goa,30.9,25.4,27.5,86.83333333333333,12.2,8.8,100,Moderate,999.1041666666666,90.375
2025-10-21,Panaji,Goa,32.3,25.2,27.4,86.58333333333333,10.8,15.5,100,Moderate,999.8000000000001,87.20833333333333
2025-10-22,Panaji,Goa,31.5,25.3,27.7,86.125,9.3,12.0,100,Moderate,999.9499999999999,80.875
2025-10-23,Panaji,Goa,30.1,24.7,26.5,87.45833333333333,18.4,18.7,100,Moderate,999.5791666666668,94.79166666666667
2025-10-24,Panaji,Goa,28.1,24.5,25.7,87.79166666666667,15.0,28.9,100,Moderate,999.9250000000001,93.66666666666667
2025-10-25,Panaji,Goa,29.6,24.1,25.6,90.41666666666667,16.3,27.7,100,Moderate,1000.35,91.66666666666667
2025-10-26,Panaji,Goa,27.0,23.6,25.1,92.08333333333333,52.8,26.6,100,Moderate,1000.2333333333332,99.91666666666667
2025-10-27,Panaji,Goa,27.6,23.5,25.1,92.20833333333333,41.6,24.9,100,Moderate,1000.65,99.91666666666667
2025-10-28,Panaji,Goa,29.8,24.6,26.9,83.33333333333333,2.9,23.1,100,Moderate,999.7708333333334,96.625
2025-10-29,Panaji,Goa,27.9,24.5,26.0,87.45833333333333,23.5,20.9,100,Moderate,999.4375,92.91666666666667
2025-10-30,Panaji,Goa,29.5,24.8,27.7,71.41666666666667,1.1,26.6,100,Moderate,1001.0208333333334,83.66666666666667
2025-10-31,Panaji,Goa,28.0,24.9,26.2,84.875,15.2,20.7,100,Moderate,1003.0458333333332,79.16666666666667
2025-11-01,Panaji,Goa,27.9,24.5,26.1,88.0,7.9,16.8,100,Moderate,1004.3291666666668,75.75
2025-11-02,Panaji,Goa,29.1,24.0,26.2,86.16666666666667,1.9,13.9,100,Moderate,1005.7791666666667,93.58333333333333
2025-11-03,Panaji,Goa,28.1,23.8,25.9,88.75,2.1,16.3,100,Moderate,1005.5916666666667,79.58333333333333
2025-11-04,Panaji,Goa,28.5,23.8,26.2,86.625,1.3,15.5,100,Moderate,1004.65,62.625
2025-11-05,Panaji,Goa,28.7,24.1,26.0,84.29166666666667,0.9,20.7,100,Moderate,1003.4791666666666,40.416666666666664
2025-11-06,Panaji,Goa,28.8,23.0,25.8,79.625,0.0,13.7,100,Moderate,1003.9291666666667,34.833333333333336
2025-11-07,Panaji,Goa,29.1,23.0,25.9,85.95833333333333,0.8,16.1,100,Moderate,1004.6791666666667,51.375
2025-11-08,Panaji,Goa,31.5,23.5,26.4,84.08333333333333,0.0,18.7,100,Moderate,1005.1750000000001,27.333333333333332
2025-11-09,Panaji,Goa,31.8,22.8,26.7,69.5,0.0,14.6,100,Moderate,1004.1374999999999,2.625
2025-11-10,Panaji,Goa,30.8,20.3,24.9,65.875,0.0,17.4,100,Moderate,1004.0333333333333,28.333333333333332
2025-11-11,Panaji,Goa,30.0,20.1,25.1,68.08333333333333,0.0,19.3,100,Moderate,1004.8916666666668,4.583333333333333
2025-11-12,Panaji,Goa,30.3,20.2,25.2,73.0,0.0,16.2,100,Moderate,1004.7958333333332,13.916666666666666
2025-11-13,Panaji,Goa,33.0,22.0,26.8,71.16666666666667,0.0,16.4,100,Moderate,1004.6625,11.333333333333334
2025-11-14,Panaji,Goa,32.9,22.6,26.8,65.95833333333333,0.0,14.4,100,Moderate,1004.4625,1.5833333333333333
2025-11-15,Panaji,Goa,32.6,21.1,25.9,59.458333333333336,0.0,13.6,100,Moderate,1005.2041666666668,0.0
2025-11-16,Panaji,Goa,32.8,22.0,26.4,53.75,0.0,15.4,100,Moderate,1006.0291666666667,26.041666666666668
2025-11-17,Panaji,Goa,32.2,21.6,26.0,51.25,0.0,17.4,100,Moderate,1005.6458333333334,0.0
2025-11-18,Panaji,Goa,32.8,21.6,26.4,54.708333333333336,0.0,16.7,100,Moderate,1003.6041666666666,1.7916666666666667
2025-11-19,Panaji,Goa,32.7,22.5,26.9,66.41666666666667,0.0,12.8,100,Moderate,1003.7208333333333,10.833333333333334
2025-11-20,Panaji,Goa,33.5,23.2,27.2,65.79166666666667,0.0,18.7,100,Moderate,1004.2333333333332,41.583333333333336
2025-11-21,Panaji,Goa,33.0,22.5,27.1,60.5,0.0,19.1,100,Moderate,1005.1125000000001,29.75
2025-11-22,Panaji,Goa,33.5,24.6,28.0,70.95833333333333,0.0,15.2,100,Moderate,1004.6791666666667,60.166666666666664
2025-11-23,Panaji,Goa,32.0,24.6,27.8,73.45833333333333,0.0,16.4,100,Moderate,1004.8291666666668,73.875
2025-11-24,Panaji,Goa,33.2,24.5,27.8,73.29166666666667,3.6,16.6,100,Moderate,1004.9,73.66666666666667
2025-11-25,Panaji,Goa,32.6,24.0,27.3,75.5,0.0,16.8,100,Moderate,1004.7375000000001,63.208333333333336
2025-11-26,Panaji,Goa,32.2,22.4,26.7,67.58333333333333,0.0,19.5,100,Moderate,1004.65,43.666666666666664
2025-11-27,Panaji,Goa,33.3,23.6,27.2,61.958333333333336,0.0,15.2,100,Moderate,1005.0958333333333,19.833333333333332
2025-11-28,Panaji,Goa,31.6,21.9,26.0,64.91666666666667,0.0,18.7,100,Moderate,1004.4625,78.95833333333333
2025-11-29,Panaji,Goa,31.4,21.5,25.3,58.708333333333336,0.0,16.5,100,Moderate,1003.1958333333333,92.70833333333333
2025-11-30,Panaji,Goa,31.9,21.4,26.1,54.083333333333336,0.0,18.6,100,Moderate,1002.7208333333333,61.5
2025-12-01,Panaji,Goa,32.1,23.4,26.9,64.91666666666667,0.0,17.0,100,Moderate,1002.7624999999999,22.333333333333332
2025-12-02,Panaji,Goa,32.3,22.8,26.6,63.041666666666664,0.0,20.9,100,Moderate,1002.9125,65.54166666666667
2025-12-03,Panaji,Goa,33.0,22.7,27.2,65.5,0.0,14.6,100,Moderate,1003.4333333333334,28.791666666666668
2025-12-04,Panaji,Goa,33.5,25.2,28.4,64.91666666666667,0.8,15.8,100,Moderate,1004.4666666666667,39.958333333333336
2025-12-05,Panaji,Goa,33.2,25.0,28.2,67.08333333333333,0.2,12.6,100,Moderate,1005.5375,67.29166666666667
2025-12-06,Panaji,Goa,33.0,25.6,28.4,60.0,0.0,14.3,100,Moderate,1006.0541666666667,94.0
2025-12-07,Panaji,Goa,33.2,24.5,27.6,58.416666666666664,0.0,17.7,100,Moderate,1005.8791666666666,42.208333333333336
2025-12-08,Panaji,Goa,32.8,23.5,27.0,59.208333333333336,0.0,14.3,100,Moderate,1005.6291666666666,46.083333333333336
2025-12-09,Panaji,Goa,33.3,21.5,26.7,44.916666666666664,0.0,15.2,100,Moderate,1005.0333333333333,5.083333333333333
2025-12-10,Panaji,Goa,33.3,21.5,26.1,43.375,0.0,15.6,100,Moderate,1005.6541666666667,29.0
2025-12-11,Panaji,Goa,33.0,19.9,25.4,46.75,0.0,13.5,100,Moderate,1005.2624999999999,12.833333333333334
2025-12-12,Panaji,Goa,31.8,19.8,24.9,45.541666666666664,0.0,17.4,100,Moderate,1004.775,15.083333333333334
2025-12-13,Panaji,Goa,32.6,19.9,25.0,47.708333333333336,0.0,19.3,100,Moderate,1004.75,0.0
2025-12-14,Panaji,Goa,31.9,20.0,25.1,51.291666666666664,0.0,17.3,100,Moderate,1005.1541666666667,7.625
2025-12-15,Panaji,Goa,32.2,20.2,25.3,54.041666666666664,0.0,12.5,100,Moderate,1005.0124999999999,0.0
2025-12-16,Panaji,Goa,32.8,20.2,25.8,53.666666666666664,0.0,17.2,100,Moderate,1004.3791666666666,7.083333333333333
2025-12-17,Panaji,Goa,33.8,24.1,27.2,62.25,0.0,16.4,100,Moderate,1005.3625000000001,1.75
2025-12-18,Panaji,Goa,33.1,20.8,25.7,54.708333333333336,0.0,15.9,100,Moderate,1005.8125,31.791666666666668
2025-12-19,Panaji,Goa,32.3,19.7,24.9,44.5,0.0,16.9,100,Moderate,1004.4916666666667,95.91666666666667
2025-12-20,Panaji,Goa,31.9,19.4,24.3,46.25,0.0,19.3,100,Moderate,1003.2958333333332,70.04166666666667
2025-12-21,Panaji,Goa,31.9,20.0,24.9,44.625,0.0,16.5,100,Moderate,1004.0458333333332,68.33333333333333
2025-12-22,Panaji,Goa,33.0,20.2,25.6,52.583333333333336,0.0,12.6,100,Moderate,1004.125,28.25
2025-12-23,Panaji,Goa,31.8,21.4,25.5,54.375,0.0,18.4,100,Moderate,1003.6333333333333,56.125
2025-12-24,Panaji,Goa,31.5,19.6,24.8,53.0,0.0,15.3,100,Moderate,1003.6041666666666,23.875
2025-12-25,Panaji,Goa,31.8,20.2,25.4,47.041666666666664,0.0,17.2,100,Moderate,1004.3125,2.5
2025-12-26,Panaji,Goa,31.8,20.1,25.2,53.25,0.0,19.3,100,Moderate,1003.9833333333332,0.875
2025-12-27,Panaji,Goa,32.3,20.9,25.8,54.583333333333336,0.0,18.1,100,Moderate,1004.1374999999999,5.333333333333333
2025-12-28,Panaji,Goa,32.0,21.2,25.7,49.833333333333336,0.0,16.6,100,Moderate,1004.9499999999999,0.0
2025-12-29,Panaji,Goa,32.0,20.9,25.4,51.875,0.0,18.6,100,Moderate,1004.6958333333333,39.708333333333336
2025-12-30,Panaji,Goa,30.5,20.5,24.8,59.041666666666664,0.0,17.3,100,Moderate,1004.6208333333334,33.208333333333336
2025-12-31,Panaji,Goa,29.8,19.6,24.4,63.666666666666664,0.0,21.2,100,Moderate,1003.7208333333333,26.0
2024-01-01,Mangalore,Karnataka,32.5,23.7,27.3,70.83333333333333,0.0,14.3,100,Moderate,1009.2041666666668,75.91666666666667
2024-01-02,Mangalore,Karnataka,31.4,24.3,27.5,74.58333333333333,0.0,12.9,100,Moderate,1008.4208333333332,93.29166666666667
2024-01-03,Mangalore,Karnataka,27.5,23.5,25.8,84.125,8.3,11.2,100,Moderate,1008.3916666666668,95.45833333333333
2024-01-04,Mangalore,Karnataka,26.1,24.0,24.6,87.45833333333333,54.4,9.4,100,Moderate,1008.6083333333332,98.95833333333333
2024-01-05,Mangalore,Karnataka,29.5,22.9,25.9,81.95833333333333,0.4,16.3,100,Moderate,1008.4083333333333,86.66666666666667
2024-01-06,Mangalore,Karnataka,29.1,22.7,25.5,88.5,3.0,13.0,100,Moderate,1008.8416666666667,41.0
2024-01-07,Mangalore,Karnataka,30.0,22.9,25.9,85.375,0.2,12.8,100,Moderate,1008.7125,57.666666666666664
2024-01-08,Mangalore,Karnataka,30.7,23.1,26.2,85.58333333333333,22.8,16.2,100,Moderate,1008.8666666666667,96.125
2024-01-09,Mangalore,Karnataka,29.6,23.5,26.1,88.29166666666667,11.8,12.2,100,Moderate,1009.1,98.0
2024-01-10,Mangalore,Karnataka,31.2,24.2,26.6,74.125,0.0,17.0,100,Moderate,1008.4625,61.875
2024-01-11,Mangalore,Karnataka,32.5,23.6,26.8,69.58333333333333,0.0,13.8,100,Moderate,1008.5833333333334,58.75
2024-01-12,Mangalore,Karnataka,33.6,22.5,26.9,65.29166666666667,0.0,19.2,100,Moderate,1008.4041666666667,69.91666666666667
2024-01-13,Mangalore,Karnataka,31.7,22.7,26.4,74.20833333333333,0.0,14.8,100,Moderate,1009.9708333333333,64.91666666666667
2024-01-14,Mangalore,Karnataka,30.9,22.0,26.2,80.66666666666667,0.0,16.4,100,Moderate,1009.4208333333332,24.541666666666668
2024-01-15,Mangalore,Karnataka,32.6,22.6,26.5,78.0,0.0,16.5,100,Moderate,1009.0958333333333,33.791666666666664
2024-01-16,Mangalore,Karnataka,30.9,22.3,26.2,75.45833333333333,0.0,15.0,100,Moderate,1008.2333333333332,28.166666666666668
2024-01-17,Mangalore,Karnataka,30.6,22.6,26.1,76.58333333333333,0.0,14.4,100,Moderate,1007.9083333333333,10.916666666666666
2024-01-18,Mangalore,Karnataka,29.4,23.0,26.2,77.625,0.9,15.3,100,Moderate,1008.7375000000001,37.375
2024-01-19,Mangalore,Karnataka,31.1,23.5,27.0,71.91666666666667,0.0,14.1,100,Moderate,1008.4291666666667,16.333333333333332
2024-01-20,Mangalore,Karnataka,32.0,23.5,27.1,71.70833333333333,0.0,15.5,100,Moderate,1009.5458333333332,3.9166666666666665
2024-01-21,Mangalore,Karnataka,32.2,22.9,27.3,72.95833333333333,0.0,15.9,100,Moderate,1009.5916666666667,61.375
2024-01-22,Mangalore,Karnataka,32.0,22.3,27.2,70.58333333333333,0.0,16.4,100,Moderate,1010.4,8.541666666666666
2024-01-23,Mangalore,Karnataka,32.4,24.5,27.4,65.58333333333333,0.0,18.5,100,Moderate,1010.2958333333332,30.125
2024-01-24,Mangalore,Karnataka,31.0,22.3,25.9,66.33333333333333,0.0,16.6,100,Moderate,1010.4125,21.416666666666668
2024-01-25,Mangalore,Karnataka,29.9,21.0,25.5,71.95833333333333,0.0,16.6,100,Moderate,1011.1750000000001,19.833333333333332
2024-01-26,Mangalore,Karnataka,32.5,21.8,26.7,67.75,0.0,21.2,100,Moderate,1011.6875,3.0833333333333335
2024-01-27,Mangalore,Karnataka,33.8,21.5,26.9,62.333333333333336,0.0,17.3,100,Moderate,1011.7583333333333,65.625
2024-01-28,Mangalore,Karnataka,33.5,21.6,26.6,63.333333333333336,0.0,18.7,100,Moderate,1011.6374999999999,95.79166666666667
2024-01-29,Mangalore,Karnataka,32.8,22.0,26.8,67.16666666666667,0.0,18.8,100,Moderate,1011.0500000000001,79.95833333333333
2024-01-30,Mangalore,Karnataka,33.3,22.0,26.8,67.29166666666667,0.0,16.0,100,Moderate,1010.6791666666667,89.125
2024-01-31,Mangalore,Karnataka,31.2,20.4,26.0,72.58333333333333,0.0,14.5,100,Moderate,1011.125,41.541666666666664
2024-02-01,Mangalore,Karnataka,31.4,21.4,26.3,70.83333333333333,0.0,19.4,100,Moderate,1011.7208333333333,72.58333333333333
2024-02-02,Mangalore,Karnataka,31.2,22.9,26.2,68.79166666666667,0.0,18.7,100,Moderate,1011.1458333333334,90.5
2024-02-03,Mangalore,Karnataka,31.4,21.4,26.4,69.20833333333333,0.0,15.8,100,Moderate,1010.8125,63.041666666666664
2024-02-04,Mangalore,Karnataka,33.0,23.8,27.6,69.58333333333333,0.0,19.2,100,Moderate,1011.9791666666666,19.916666666666668
2024-02-05,Mangalore,Karnataka,33.3,23.2,27.6,75.29166666666667,0.0,18.8,100,Moderate,1011.8833333333333,0.3333333333333333
2024-02-06,Mangalore,Karnataka,33.7,22.7,27.4,77.08333333333333,0.0,20.1,100,Moderate,1011.1291666666666,0.16666666666666666
2024-02-07,Mangalore,Karnataka,33.5,22.3,27.2,74.45833333333333,0.0,19.4,100,Moderate,1011.2708333333334,8.666666666666666
2024-02-08,Mangalore,Karnataka,33.5,22.4,27.1,76.91666666666667,0.0,17.0,100,Moderate,1010.1875,49.0
2024-02-09,Mangalore,Karnataka,32.6,23.4,27.6,81.54166666666667,0.0,16.7,100,Moderate,1010.4499999999999,34.75
2024-02-10,Mangalore,Karnataka,33.2,23.5,27.9,79.41666666666667,0.0,22.1,100,Moderate,1011.5375,30.958333333333332
2024-02-11,Mangalore,Karnataka,34.8,24.0,28.1,75.91666666666667,0.2,18.8,100,Moderate,1011.7166666666667,34.375
2024-02-12,Mangalore,Karnataka,36.0,23.1,27.9,70.0,0.0,19.1,100,Moderate,1010.8458333333333,46.833333333333336
2024-02-13,Mangalore,Karnataka,34.2,21.9,27.3,70.0,0.0,22.0,100,Moderate,1010.8416666666667,42.125
2024-02-14,Mangalore,Karnataka,34.9,22.5,28.0,69.75,0.0,19.5,100,Moderate,1009.9,48.916666666666664
2024-02-15,Mangalore,Karnataka,35.2,23.0,28.2,72.125,0.0,20.8,100,Moderate,1009.4583333333334,57.208333333333336
2024-02-16,Mangalore,Karnataka,36.5,22.9,28.6,61.791666666666664,0.0,18.0,100,Moderate,1009.775,9.041666666666666
2024-02-17,Mangalore,Karnataka,35.5,22.9,28.3,65.20833333333333,0.0,18.1,100,Moderate,1009.0,27.25
2024-02-18,Mangalore,Karnataka,32.7,24.0,28.0,74.375,0.0,17.9,100,Moderate,1008.6583333333333,28.625
2024-02-19,Mangalore,Karnataka,33.0,24.8,28.3,73.875,0.0,18.7,100,Moderate,1008.9541666666668,77.91666666666667
2024-02-20,Mangalore,Karnataka,32.2,23.7,28.0,74.04166666666667,0.0,19.8,100,Moderate,1009.3000000000001,16.541666666666668
2024-02-21,Mangalore,Karnataka,32.3,23.5,28.1,72.25,0.0,22.0,100,Moderate,1008.8916666666668,15.291666666666666
2024-02-22,Mangalore,Karnataka,31.9,24.3,27.7,70.83333333333333,0.0,22.5,100,Moderate,1009.6208333333334,48.291666666666664
2024-02-23,Mangalore,Karnataka,32.0,23.8,27.5,64.41666666666667,0.0,20.3,100,Moderate,1009.1333333333333,34.625
2024-02-24,Mangalore,Karnataka,32.0,22.9,27.3,63.916666666666664,0.0,20.1,100,Moderate,1008.775,19.041666666666668
2024-02-25,Mangalore,Karnataka,32.3,23.4,27.7,65.04166666666667,0.0,20.7,100,Moderate,1007.4708333333333,1.0416666666666667
2024-02-26,Mangalore,Karnataka,34.8,23.5,28.5,65.95833333333333,0.0,19.8,100,Moderate,1006.9541666666668,21.416666666666668
2024-02-27,Mangalore,Karnataka,34.6,24.0,28.8,68.41666666666667,0.0,20.9,100,Moderate,1008.0458333333332,53.875
2024-02-28,Mangalore,Karnataka,34.5,24.0,28.7,73.875,0.0,21.3,100,Moderate,1007.5416666666666,64.91666666666667
2024-02-29,Mangalore,Karnataka,34.2,24.2,28.4,77.125,0.0,23.2,100,Moderate,1008.0541666666667,77.83333333333333
2024-03-01,Mangalore,Karnataka,34.4,24.4,28.7,74.45833333333333,0.0,21.3,100,Moderate,1009.1999999999999,69.29166666666667
2024-03-02,Mangalore,Karnataka,32.6,24.1,28.4,76.70833333333333,0.0,19.9,100,Moderate,1009.6916666666666,50.916666666666664
2024-03-03,Mangalore,Karnataka,32.5,25.4,28.6,73.66666666666667,0.3,23.3,100,Moderate,1008.8833333333333,17.916666666666668
2024-03-04,Mangalore,Karnataka,32.5,25.1,28.4,69.04166666666667,0.0,25.0,100,Moderate,1008.8625000000001,55.875
2024-03-05,Mangalore,Karnataka,31.6,23.9,27.8,70.625,0.0,23.8,100,Moderate,1008.7958333333332,75.25
2024-03-06,Mangalore,Karnataka,33.7,24.5,28.6,64.54166666666667,0.0,22.1,100,Moderate,1009.3541666666666,53.416666666666664
2024-03-07,Mangalore,Karnataka,32.8,24.0,28.3,66.125,0.0,21.5,100,Moderate,1008.2083333333334,23.166666666666668
2024-03-08,Mangalore,Karnataka,32.0,24.1,28.2,70.625,0.0,20.2,100,Moderate,1008.4791666666666,11.916666666666666
2024-03-09,Mangalore,Karnataka,32.6,22.7,27.6,79.0,0.0,18.8,100,Moderate,1008.5749999999999,11.25
2024-03-10,Mangalore,Karnataka,33.0,24.6,28.4,77.75,0.0,18.2,100,Moderate,1009.9666666666667,54.125
2024-03-11,Mangalore,Karnataka,32.9,24.5,28.6,75.79166666666667,0.0,16.8,100,Moderate,1011.025,36.208333333333336
2024-03-12,Mangalore,Karnataka,33.9,24.5,28.8,75.5,0.0,19.1,100,Moderate,1010.4541666666668,11.583333333333334
2024-03-13,Mangalore,Karnataka,33.2,24.9,28.7,76.75,0.0,16.0,100,Moderate,1010.1875,17.916666666666668
2024-03-14,Mangalore,Karnataka,32.5,24.9,28.4,73.16666666666667,0.0,21.6,100,Moderate,1009.9625,12.291666666666666
